imageName longitude latitude altitude Omega Phi Kappa
100_0162_0078.JPG 21.18076818 51.73625839 211.93203012 -1.13134654 -0.79843147 -5.48710229
100_0162_0079.JPG 21.18082183 51.73647934 211.96624266 -1.11571385 -0.81917000 -5.43586995
100_0162_0080.JPG 21.18087476 51.73669768 211.96230626 -1.12884034 -0.80946526 -4.94603759
100_0162_0081.JPG 21.18092503 51.73691709 211.91192731 -1.09371233 -0.78614283 -4.44626662
100_0162_0082.JPG 21.18097570 51.73713579 211.87816174 -1.10306757 -0.79307133 -3.88318282
100_0162_0083.JPG 21.18102720 51.73735388 211.92013774 -1.04017484 -0.84267032 -3.68054087
100_0162_0084.JPG 21.18107972 51.73757462 211.94264218 -1.00873334 -0.84297106 -3.23755875
100_0162_0085.JPG 21.18113126 51.73779238 211.93350389 -0.97633282 -0.85790365 -2.81260464
100_0162_0086.JPG 21.18118307 51.73801188 211.92490129 -0.97071916 -0.86025267 -2.56646106
100_0162_0087.JPG 21.18123560 51.73822966 211.95362113 -0.95572770 -0.85604786 -1.86397720
100_0162_0088.JPG 21.18128656 51.73845001 211.94022520 -0.98243432 -0.90468080 -1.45411141
100_0162_0089.JPG 21.18134040 51.73866901 212.00850257 -0.95681280 -0.93851736 -1.00091706
100_0162_0090.JPG 21.18139241 51.73888901 211.96382256 -0.93814990 -0.92840175 -0.77935787
100_0162_0091.JPG 21.18144459 51.73910624 211.95231387 -0.93057977 -0.94490243 -0.12387380
100_0162_0092.JPG 21.18149562 51.73932696 211.91157100 -0.92266333 -0.97582644 0.42029995
100_0162_0093.JPG 21.18154829 51.73954543 211.97345147 -0.92355080 -0.94105305 0.83359758
100_0162_0094.JPG 21.18160006 51.73976541 211.95515914 -0.87495996 -0.92337916 1.54446029
100_0162_0095.JPG 21.18165188 51.73998329 211.94193117 -0.89883743 -0.90635604 1.63038919
100_0162_0096.JPG 21.18170224 51.74020357 211.93258807 -0.88767626 -0.88411113 1.49798934
100_0162_0097.JPG 21.18175354 51.74042297 211.90286296 -0.94933343 -0.82818208 -2.31475974
100_0162_0098.JPG 21.18180441 51.74064117 211.91950374 -0.94618630 -0.82354638 -3.01809314
100_0162_0099.JPG 21.18185704 51.74086029 212.01801907 -0.93408757 -0.84666720 -2.66203715
100_0162_0100.JPG 21.18190955 51.74107863 211.98781809 -0.95775272 -0.86125683 -2.69431400
100_0162_0101.JPG 21.18196104 51.74129817 211.98193454 -0.94508551 -0.87743356 -2.29234551
100_0162_0102.JPG 21.18201262 51.74149104 211.98982264 -0.93652631 -0.87271467 -1.47206341
100_0162_0103.JPG 21.18205187 51.74158609 211.95586991 -1.11880527 -0.65827469 -25.72344025
100_0162_0104.JPG 21.18224375 51.74157772 211.97344227 -0.96900440 0.12448734 -91.64319650
100_0162_0105.JPG 21.18253267 51.74154394 212.15345486 -0.80380240 0.68600221 -95.84219846
100_0162_0106.JPG 21.18254924 51.74148032 211.92308746 0.39107894 0.60263242 -175.33256762
100_0162_0107.JPG 21.18251081 51.74130758 211.92499600 0.65302906 0.49448368 175.90828201
100_0162_0108.JPG 21.18246097 51.74110296 211.91894843 0.78134244 0.38454656 173.41505324
100_0162_0109.JPG 21.18241280 51.74088104 211.90511992 0.87217252 0.33764931 172.73030869
100_0162_0110.JPG 21.18236181 51.74065705 211.92796069 1.02134444 0.33956065 171.46899154
100_0162_0111.JPG 21.18230956 51.74044193 211.91880880 1.07588754 0.33414905 171.76977967
100_0162_0112.JPG 21.18225551 51.74022133 211.97491809 1.14252999 0.35089082 172.68361217
100_0162_0113.JPG 21.18220280 51.74000376 211.93922043 1.19572695 0.35756284 173.12495250
100_0162_0114.JPG 21.18215159 51.73978275 211.94673645 1.22110930 0.32388191 172.40422490
100_0162_0115.JPG 21.18210051 51.73956429 211.95007971 1.24286247 0.32501890 172.21824459
100_0162_0116.JPG 21.18204832 51.73934645 211.92776654 1.28597871 0.29511476 171.68506691
100_0162_0117.JPG 21.18199751 51.73912574 211.95738254 1.28229268 0.30140977 171.48216226
100_0162_0118.JPG 21.18194413 51.73890574 211.95170947 1.26868086 0.28379125 171.11324348
100_0162_0119.JPG 21.18189141 51.73869038 211.91803205 1.22818380 0.27689557 170.75727678
100_0162_0120.JPG 21.18183986 51.73847063 211.91758797 1.23580600 0.26368239 171.05924773
